IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.7.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,129,5.52
8.217.248.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,5.52
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,5.52
8.222.212.116,2095,2095,false,SIN,Asia Pacific,Singapore,33,5.52
47.245.40.161,8080,8080,false,NRT,Asia Pacific,Tokyo,89,5.52
47.245.55.235,8080,8080,false,NRT,Asia Pacific,Tokyo,73,5.52
8.218.156.91,2053,2053,true,HKG,Asia Pacific,Hong Kong,116,5.51
8.219.107.199,2052,2052,false,SIN,Asia Pacific,Singapore,18,5.51
47.245.37.98,2083,2083,true,NRT,Asia Pacific,Tokyo,187,5.51
47.74.49.62,2052,2052,false,NRT,Asia Pacific,Tokyo,75,5.51
8.209.246.24,2082,2082,false,NRT,Asia Pacific,Tokyo,72,5.51
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,168,5.51
8.222.150.197,2083,2083,true,SIN,Asia Pacific,Singapore,109,5.51
47.91.21.107,2082,2082,false,NRT,Asia Pacific,Tokyo,85,5.50
47.74.23.193,2096,2096,true,NRT,Asia Pacific,Tokyo,231,5.50
47.74.10.135,8880,8880,false,NRT,Asia Pacific,Tokyo,75,5.50
8.222.140.87,2053,2053,true,SIN,Asia Pacific,Singapore,144,5.50
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,5.50
8.219.4.122,2053,2053,true,SIN,Asia Pacific,Singapore,71,5.50
47.74.41.87,2087,2087,true,NRT,Asia Pacific,Tokyo,104,5.50
47.74.8.238,2082,2082,false,NRT,Asia Pacific,Tokyo,100,5.49
47.236.166.184,2095,2095,false,SIN,Asia Pacific,Singapore,10,5.49
47.74.27.211,80,80,false,NRT,Asia Pacific,Tokyo,82,5.49
8.219.255.171,2053,2053,true,SIN,Asia Pacific,Singapore,121,5.49
8.222.159.252,2083,2083,true,SIN,Asia Pacific,Singapore,152,5.49
47.245.107.174,2095,2095,false,SIN,Asia Pacific,Singapore,14,5.48
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,5.48
47.245.110.13,8080,8080,false,SIN,Asia Pacific,Singapore,14,5.48
47.245.57.38,2095,2095,false,HKG,Asia Pacific,Hong Kong,168,5.48
47.236.71.226,8080,8080,false,SIN,Asia Pacific,Singapore,22,5.48
47.74.33.83,2086,2086,false,NRT,Asia Pacific,Tokyo,77,5.48
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,24,5.48
8.222.155.242,2082,2082,false,SIN,Asia Pacific,Singapore,43,5.48
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,80,5.48
8.219.56.205,8080,8080,false,SIN,Asia Pacific,Singapore,9,5.47
47.74.23.99,2052,2052,false,NRT,Asia Pacific,Tokyo,73,5.47
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.47
8.218.204.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,171,5.47
47.245.39.49,8080,8080,false,HKG,Asia Pacific,Hong Kong,165,5.47
8.222.136.196,2083,2083,true,SIN,Asia Pacific,Singapore,96,5.47
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,5.46
47.74.42.111,8080,8080,false,NRT,Asia Pacific,Tokyo,71,5.46
8.218.181.189,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,5.46
47.74.52.104,2095,2095,false,NRT,Asia Pacific,Tokyo,81,5.46
47.74.34.162,8080,8080,false,NRT,Asia Pacific,Tokyo,88,5.46
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,100,5.46
8.219.170.223,80,80,false,SIN,Asia Pacific,Singapore,23,5.46
47.74.52.104,8880,8880,false,NRT,Asia Pacific,Tokyo,80,5.46
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,5.46
47.245.37.41,2082,2082,false,NRT,Asia Pacific,Tokyo,77,5.45
8.219.172.128,2086,2086,false,CDG,Europe,Paris,180,5.45
8.219.249.38,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.45
47.74.23.193,8443,8443,true,NRT,Asia Pacific,Tokyo,186,5.45
47.245.52.165,80,80,false,NRT,Asia Pacific,Tokyo,75,5.45
8.222.136.247,8880,8880,false,SIN,Asia Pacific,Singapore,45,5.45
47.91.149.178,8443,0,false,HKG,Asia Pacific,Hong Kong,37,5.45
47.245.56.29,8080,8080,false,NRT,Asia Pacific,Tokyo,80,5.45
8.219.183.31,8880,8880,false,CDG,Europe,Paris,181,5.44
47.74.15.117,8080,8080,false,NRT,Asia Pacific,Tokyo,72,5.44
8.219.58.64,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.44
8.218.142.253,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,5.44
8.219.185.191,8080,8080,false,SIN,Asia Pacific,Singapore,27,5.44
8.209.241.128,8880,8880,false,NRT,Asia Pacific,Tokyo,73,5.44
47.236.88.85,2052,2052,false,SIN,Asia Pacific,Singapore,22,5.44
47.74.26.131,2052,2052,false,NRT,Asia Pacific,Tokyo,80,5.44
8.219.228.157,2095,2095,false,SIN,Asia Pacific,Singapore,14,5.44
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,5.43
8.219.113.27,2096,2096,true,SIN,Asia Pacific,Singapore,133,5.43
8.219.253.114,80,80,false,SIN,Asia Pacific,Singapore,30,5.43
8.219.106.15,2095,2095,false,SIN,Asia Pacific,Singapore,31,5.43
47.245.39.28,2083,2083,true,NRT,Asia Pacific,Tokyo,121,5.43
47.74.0.183,2087,2087,true,NRT,Asia Pacific,Tokyo,145,5.42
47.236.169.236,2087,2087,true,SIN,Asia Pacific,Singapore,109,5.42
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,15,5.42
47.245.126.151,8080,8080,false,CDG,Europe,Paris,170,5.42
8.217.221.165,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,5.42
47.245.33.56,80,80,false,NRT,Asia Pacific,Tokyo,77,5.42
47.242.54.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,5.42
8.209.252.13,2095,2095,false,NRT,Asia Pacific,Tokyo,73,5.41
47.245.10.107,2096,2096,true,NRT,Asia Pacific,Tokyo,201,5.41
8.219.204.120,8443,8443,true,CDG,Europe,Paris,240,5.41
47.245.37.41,8080,8080,false,NRT,Asia Pacific,Tokyo,107,5.40
47.236.11.84,2053,2053,true,SIN,Asia Pacific,Singapore,50,5.40
8.219.175.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,161,5.40
47.245.37.94,2052,2052,false,NRT,Asia Pacific,Tokyo,72,5.40
47.236.172.71,2052,2052,false,CDG,Europe,Paris,197,5.40
47.74.37.50,8880,8880,false,NRT,Asia Pacific,Tokyo,71,5.40
8.219.240.160,80,80,false,SIN,Asia Pacific,Singapore,9,5.39
47.245.52.165,8443,8443,true,NRT,Asia Pacific,Tokyo,219,5.39
47.74.13.200,2082,2082,false,NRT,Asia Pacific,Tokyo,79,5.38
47.74.3.2,8080,8080,false,NRT,Asia Pacific,Tokyo,83,5.38
47.236.11.68,80,80,false,SIN,Asia Pacific,Singapore,27,5.38
47.74.15.120,8080,8080,false,NRT,Asia Pacific,Tokyo,78,5.38
47.236.11.84,2082,2082,false,SIN,Asia Pacific,Singapore,238,5.38
8.209.243.99,2087,2087,true,NRT,Asia Pacific,Tokyo,134,5.37
47.91.20.14,80,80,false,NRT,Asia Pacific,Tokyo,75,5.37
8.218.149.193,2096,2096,true,HKG,Asia Pacific,Hong Kong,99,5.37
8.219.209.14,80,80,false,SIN,Asia Pacific,Singapore,26,5.37
8.219.5.10,80,80,false,CDG,Europe,Paris,190,5.37
47.74.52.188,2095,2095,false,NRT,Asia Pacific,Tokyo,77,5.37
47.236.184.14,80,80,false,SIN,Asia Pacific,Singapore,18,5.37
47.245.108.213,2083,2083,true,SIN,Asia Pacific,Singapore,45,5.36
47.74.23.193,8443,8443,true,NRT,Asia Pacific,Tokyo,207,5.36
47.74.54.145,2095,2095,false,NRT,Asia Pacific,Tokyo,101,5.36
8.217.147.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,5.36
8.210.146.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,5.36
47.74.32.119,2083,2083,true,NRT,Asia Pacific,Tokyo,96,5.35
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,24,5.35
47.91.19.249,2086,2086,false,NRT,Asia Pacific,Tokyo,81,5.35
47.236.29.235,2052,2052,false,SIN,Asia Pacific,Singapore,50,5.35
8.219.177.205,2096,2096,true,HKG,Asia Pacific,Hong Kong,205,5.35
8.219.200.145,8880,8880,false,SIN,Asia Pacific,Singapore,13,5.35
8.219.58.64,80,80,false,SIN,Asia Pacific,Singapore,10,5.35
8.218.158.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,5.35
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,14,5.35
47.245.53.50,2083,2083,true,NRT,Asia Pacific,Tokyo,200,5.35
47.74.41.136,8880,8880,false,NRT,Asia Pacific,Tokyo,78,5.35
47.236.201.98,2087,2087,true,SIN,Asia Pacific,Singapore,69,5.35
47.91.22.115,2086,2086,false,NRT,Asia Pacific,Tokyo,83,5.35
47.245.59.133,2053,2053,true,NRT,Asia Pacific,Tokyo,187,5.35
47.74.10.135,2086,2086,false,NRT,Asia Pacific,Tokyo,76,5.35
47.74.4.47,2095,2095,false,NRT,Asia Pacific,Tokyo,72,5.34
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,5.34
47.236.103.153,80,80,false,SIN,Asia Pacific,Singapore,21,5.34
8.218.149.193,8443,8443,true,HKG,Asia Pacific,Hong Kong,150,5.34
8.222.168.24,8443,8443,true,SIN,Asia Pacific,Singapore,129,5.34
47.74.4.47,2095,2095,false,NRT,Asia Pacific,Tokyo,87,5.34
8.219.198.139,2083,2083,true,SIN,Asia Pacific,Singapore,146,5.33
47.91.23.146,2052,2052,false,NRT,Asia Pacific,Tokyo,73,5.33
47.245.3.137,8443,8443,true,NRT,Asia Pacific,Tokyo,183,5.33
47.245.33.158,2052,2052,false,NRT,Asia Pacific,Tokyo,110,5.33
8.209.241.128,2087,2087,true,NRT,Asia Pacific,Tokyo,121,5.33
47.245.58.250,2082,2082,false,NRT,Asia Pacific,Tokyo,73,5.33
47.74.10.140,2087,2087,true,NRT,Asia Pacific,Tokyo,211,5.33
8.222.180.242,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.33
47.74.5.150,2053,2053,true,NRT,Asia Pacific,Tokyo,218,5.33
8.219.70.117,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.33
47.74.11.219,2087,2087,true,NRT,Asia Pacific,Tokyo,227,5.33
47.245.52.240,8080,8080,false,NRT,Asia Pacific,Tokyo,73,5.32
8.217.147.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,5.32
8.217.91.121,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,5.32
47.74.36.154,2083,2083,true,NRT,Asia Pacific,Tokyo,176,5.32
8.222.198.105,2095,0,false,CDG,Europe,Paris,150,5.32
8.219.55.31,2082,2082,false,NRT,Asia Pacific,Tokyo,87,5.32
47.245.108.213,2086,2086,false,SIN,Asia Pacific,Singapore,38,5.32
8.219.170.180,8880,8880,false,CDG,Europe,Paris,184,5.32
47.236.174.206,2083,2083,true,CDG,Europe,Paris,297,5.32
8.219.210.64,8080,8080,false,SIN,Asia Pacific,Singapore,41,5.31
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,8,5.31
47.245.54.98,2052,2052,false,NRT,Asia Pacific,Tokyo,87,5.31
8.218.122.55,2096,2096,true,HKG,Asia Pacific,Hong Kong,104,5.31
47.74.13.239,80,80,false,NRT,Asia Pacific,Tokyo,78,5.31
47.74.16.255,2096,2096,true,NRT,Asia Pacific,Tokyo,157,5.31
47.74.11.251,2083,2083,true,NRT,Asia Pacific,Tokyo,107,5.31
8.219.215.214,2082,2082,false,SIN,Asia Pacific,Singapore,43,5.31
47.236.10.100,2087,2087,true,SIN,Asia Pacific,Singapore,120,5.31
8.210.151.69,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,5.31
8.209.252.13,8880,8880,false,NRT,Asia Pacific,Tokyo,74,5.31
47.245.126.151,2052,2052,false,KIX,Asia Pacific,Osaka,114,5.31
8.219.103.65,8880,8880,false,SIN,Asia Pacific,Singapore,13,5.30
47.245.4.22,8443,8443,true,HKG,Asia Pacific,Hong Kong,289,5.30
8.219.1.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,97,5.30
47.245.37.98,2052,2052,false,NRT,Asia Pacific,Tokyo,82,5.30
47.74.45.143,2053,2053,true,NRT,Asia Pacific,Tokyo,128,5.30
8.219.213.133,8080,8080,false,SIN,Asia Pacific,Singapore,9,5.29
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,17,5.29
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,5.29
47.91.31.231,8443,8443,true,NRT,Asia Pacific,Tokyo,109,5.29
47.236.7.206,8080,8080,false,SIN,Asia Pacific,Singapore,12,5.29
47.245.41.69,2096,2096,true,NRT,Asia Pacific,Tokyo,121,5.28
47.74.23.193,8080,8080,false,NRT,Asia Pacific,Tokyo,72,5.28
8.217.164.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,5.28
47.74.34.38,2095,2095,false,NRT,Asia Pacific,Tokyo,74,5.28
47.236.171.205,2082,2082,false,SIN,Asia Pacific,Singapore,50,5.28
47.245.15.39,2083,2083,true,NRT,Asia Pacific,Tokyo,302,5.28
8.222.191.158,2095,2095,false,SIN,Asia Pacific,Singapore,2,5.28
47.242.59.216,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,5.27
8.209.214.222,80,80,false,NRT,Asia Pacific,Tokyo,76,5.27
8.222.187.107,2086,2086,false,SIN,Asia Pacific,Singapore,4,5.27
8.219.107.135,8080,8080,false,SIN,Asia Pacific,Singapore,30,5.27
8.210.66.190,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,5.27
8.222.248.188,2052,2052,false,KIX,Asia Pacific,Osaka,107,5.27
47.245.4.22,2052,2052,false,HKG,Asia Pacific,Hong Kong,160,5.27
47.74.6.16,2095,2095,false,NRT,Asia Pacific,Tokyo,87,5.27
47.236.148.174,2086,2086,false,CDG,Europe,Paris,173,5.27
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,5.27
47.91.21.127,2087,2087,true,NRT,Asia Pacific,Tokyo,127,5.27
47.74.14.85,8080,8080,false,NRT,Asia Pacific,Tokyo,73,5.27
47.236.173.200,2096,2096,true,KIX,Asia Pacific,Osaka,188,5.27
8.219.250.239,443,443,true,SIN,Asia Pacific,Singapore,140,5.26
8.219.222.98,2082,2082,false,SIN,Asia Pacific,Singapore,20,5.26
8.219.40.255,8080,8080,false,SIN,Asia Pacific,Singapore,8,5.26
47.236.156.14,2083,2083,true,SIN,Asia Pacific,Singapore,118,5.26
8.219.60.130,8880,8880,false,SIN,Asia Pacific,Singapore,4,5.26
47.74.52.104,2087,2087,true,NRT,Asia Pacific,Tokyo,168,5.26
47.74.33.83,8080,8080,false,NRT,Asia Pacific,Tokyo,97,5.26
47.74.45.143,8080,8080,false,NRT,Asia Pacific,Tokyo,70,5.26
47.245.58.175,2053,2053,true,NRT,Asia Pacific,Tokyo,144,5.26
47.74.0.183,2095,2095,false,NRT,Asia Pacific,Tokyo,100,5.26
47.74.15.80,2053,2053,true,NRT,Asia Pacific,Tokyo,122,5.26
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,106,5.25
47.74.13.66,8880,8880,false,NRT,Asia Pacific,Tokyo,73,5.25
8.219.106.15,443,443,true,CDG,Europe,Paris,313,5.25
8.222.244.192,80,0,false,SIN,Asia Pacific,Singapore,4,5.25
47.245.41.84,2083,2083,true,NRT,Asia Pacific,Tokyo,161,5.25
47.236.7.246,2096,2096,true,SIN,Asia Pacific,Singapore,88,5.25
47.91.22.115,8880,8880,false,NRT,Asia Pacific,Tokyo,77,5.25
8.219.201.8,2082,2082,false,SIN,Asia Pacific,Singapore,21,5.25
47.245.6.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,166,5.25
47.74.26.196,80,80,false,HKG,Asia Pacific,Hong Kong,159,5.25
47.243.161.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,5.24
8.209.243.99,80,80,false,NRT,Asia Pacific,Tokyo,74,5.24
8.219.75.44,8080,8080,false,SIN,Asia Pacific,Singapore,12,5.24
47.236.171.20,2052,2052,false,SIN,Asia Pacific,Singapore,13,5.24
47.91.17.102,2053,2053,true,NRT,Asia Pacific,Tokyo,119,5.23
47.245.15.39,8443,8443,true,NRT,Asia Pacific,Tokyo,227,5.23
8.219.235.164,2095,2095,false,SIN,Asia Pacific,Singapore,16,5.23
8.219.228.186,2083,2083,true,SIN,Asia Pacific,Singapore,163,5.23
47.236.149.107,2096,2096,true,HKG,Asia Pacific,Hong Kong,111,5.22
8.217.193.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,5.22
8.219.240.141,8443,8443,true,SIN,Asia Pacific,Singapore,139,5.22
47.74.9.174,8080,8080,false,NRT,Asia Pacific,Tokyo,91,5.22
47.74.26.131,8443,8443,true,NRT,Asia Pacific,Tokyo,153,5.22
8.219.228.157,2082,2082,false,SIN,Asia Pacific,Singapore,7,5.22
47.74.11.219,2095,2095,false,NRT,Asia Pacific,Tokyo,80,5.22
47.74.33.83,8880,8880,false,NRT,Asia Pacific,Tokyo,75,5.21
47.243.161.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,5.21
8.219.170.58,2083,2083,true,SIN,Asia Pacific,Singapore,169,5.21
8.222.147.203,2052,2052,false,SIN,Asia Pacific,Singapore,19,5.21
8.218.204.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,132,5.21
47.236.88.181,2052,2052,false,SIN,Asia Pacific,Singapore,28,5.21
47.245.59.243,2096,2096,true,NRT,Asia Pacific,Tokyo,156,5.21
47.245.55.94,2083,2083,true,NRT,Asia Pacific,Tokyo,118,5.21
47.242.59.216,443,443,true,HKG,Asia Pacific,Hong Kong,61,5.21
8.219.199.220,2083,2083,true,SIN,Asia Pacific,Singapore,88,5.21
8.209.252.13,2053,2053,true,NRT,Asia Pacific,Tokyo,97,5.21
47.74.49.62,8880,8880,false,NRT,Asia Pacific,Tokyo,74,5.20
8.219.40.37,2086,2086,false,CDG,Europe,Paris,179,5.20
47.245.54.58,8880,8880,false,NRT,Asia Pacific,Tokyo,75,5.20
8.219.40.255,2087,2087,true,CDG,Europe,Paris,252,5.20
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,4,5.20
8.219.86.200,8080,8080,false,SIN,Asia Pacific,Singapore,31,5.20
47.245.58.175,2095,2095,false,NRT,Asia Pacific,Tokyo,75,5.20
47.236.184.14,2086,2086,false,SIN,Asia Pacific,Singapore,6,5.20
8.210.101.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,5.20
8.219.241.189,2096,2096,true,SIN,Asia Pacific,Singapore,152,5.19
8.219.193.22,2087,2087,true,SIN,Asia Pacific,Singapore,100,5.19
47.74.0.183,8880,8880,false,NRT,Asia Pacific,Tokyo,85,5.19
47.245.33.158,2082,2082,false,NRT,Asia Pacific,Tokyo,82,5.19
8.222.160.61,2053,2053,true,SIN,Asia Pacific,Singapore,126,5.19
47.236.17.165,2083,2083,true,SIN,Asia Pacific,Singapore,53,5.19
47.74.52.104,2053,2053,true,NRT,Asia Pacific,Tokyo,105,5.19
8.219.210.93,80,80,false,HKG,Asia Pacific,Hong Kong,68,5.18
47.74.23.99,2087,2087,true,NRT,Asia Pacific,Tokyo,170,5.18
8.219.222.98,2095,2095,false,SIN,Asia Pacific,Singapore,9,5.18
47.236.15.73,2083,2083,true,SIN,Asia Pacific,Singapore,107,5.18
8.219.97.179,2096,2096,true,SIN,Asia Pacific,Singapore,305,5.18
47.91.31.231,2053,2053,true,NRT,Asia Pacific,Tokyo,116,5.18
8.222.190.225,80,80,false,SIN,Asia Pacific,Singapore,2,5.17
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,5.17
47.236.158.158,8880,8880,false,SIN,Asia Pacific,Singapore,11,5.17
8.218.119.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,5.17
47.236.202.91,2086,2086,false,SIN,Asia Pacific,Singapore,8,5.16
8.219.106.15,2082,2082,false,SIN,Asia Pacific,Singapore,11,5.16
47.245.62.84,2082,2082,false,NRT,Asia Pacific,Tokyo,93,5.16
47.74.15.80,8880,8880,false,NRT,Asia Pacific,Tokyo,78,5.16
47.74.23.99,2086,2086,false,NRT,Asia Pacific,Tokyo,85,5.16
47.74.46.84,8880,8880,false,NRT,Asia Pacific,Tokyo,73,5.16
8.209.240.227,2086,2086,false,NRT,Asia Pacific,Tokyo,80,5.15
47.74.13.94,2052,2052,false,NRT,Asia Pacific,Tokyo,77,5.15
8.210.55.134,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,5.15
47.74.54.145,2082,2082,false,NRT,Asia Pacific,Tokyo,77,5.15
47.74.46.84,2087,2087,true,NRT,Asia Pacific,Tokyo,142,5.15
47.74.37.50,2053,2053,true,NRT,Asia Pacific,Tokyo,131,5.15
8.219.249.38,2086,2086,false,SIN,Asia Pacific,Singapore,10,5.15
8.219.84.102,2053,2053,true,SIN,Asia Pacific,Singapore,123,5.15
8.219.100.155,2052,2052,false,SIN,Asia Pacific,Singapore,13,5.15
47.245.13.93,2082,2082,false,NRT,Asia Pacific,Tokyo,77,5.15
47.242.79.71,443,443,true,HKG,Asia Pacific,Hong Kong,55,5.15
8.219.253.114,2082,2082,false,SIN,Asia Pacific,Singapore,30,5.15
47.236.166.131,2052,2052,false,SIN,Asia Pacific,Singapore,14,5.14
8.219.58.64,2086,2086,false,SIN,Asia Pacific,Singapore,19,5.14
47.74.10.135,8443,8443,true,NRT,Asia Pacific,Tokyo,197,5.14
47.245.41.84,2053,2053,true,NRT,Asia Pacific,Tokyo,229,5.14
47.74.7.51,8880,8880,false,NRT,Asia Pacific,Tokyo,77,5.14
8.209.241.128,2095,2095,false,NRT,Asia Pacific,Tokyo,79,5.14
47.74.13.94,80,80,false,NRT,Asia Pacific,Tokyo,78,5.13
8.219.161.102,2052,2052,false,SIN,Asia Pacific,Singapore,22,5.13
47.74.27.211,8880,8880,false,NRT,Asia Pacific,Tokyo,72,5.13
47.236.79.77,2082,2082,false,SIN,Asia Pacific,Singapore,11,5.13
8.219.201.174,2086,2086,false,SIN,Asia Pacific,Singapore,22,5.13
47.245.55.94,8443,8443,true,NRT,Asia Pacific,Tokyo,174,5.13
47.245.113.12,2083,2083,true,SIN,Asia Pacific,Singapore,96,5.13
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,5.13
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,5.12
47.74.42.48,2086,2086,false,NRT,Asia Pacific,Tokyo,76,5.12
47.245.37.89,2096,2096,true,NRT,Asia Pacific,Tokyo,115,5.12
8.219.178.225,2052,2052,false,SIN,Asia Pacific,Singapore,24,5.12
47.74.13.94,8080,8080,false,NRT,Asia Pacific,Tokyo,77,5.12
8.219.11.158,8080,8080,false,SIN,Asia Pacific,Singapore,13,5.12
47.245.105.224,80,80,false,CDG,Europe,Paris,169,5.12
47.245.42.162,2053,2053,true,NRT,Asia Pacific,Tokyo,134,5.12
8.217.159.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,5.12
47.74.34.135,2096,2096,true,NRT,Asia Pacific,Tokyo,126,5.12
47.245.113.117,8443,8443,true,SIN,Asia Pacific,Singapore,43,5.11
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,99,5.11
47.74.11.9,2082,2082,false,NRT,Asia Pacific,Tokyo,84,5.11
47.245.56.50,2095,2095,false,NRT,Asia Pacific,Tokyo,82,5.11
8.219.134.117,2087,2087,true,SIN,Asia Pacific,Singapore,14,5.10
47.236.94.109,2086,2086,false,SIN,Asia Pacific,Singapore,40,5.10
8.222.248.188,2052,2052,false,SIN,Asia Pacific,Singapore,24,5.10
47.245.41.69,2083,2083,true,NRT,Asia Pacific,Tokyo,112,5.10
8.222.193.208,2086,2086,false,SIN,Asia Pacific,Singapore,3,5.10
47.236.88.85,2087,2087,true,SIN,Asia Pacific,Singapore,53,5.10
47.74.26.131,2053,2053,true,NRT,Asia Pacific,Tokyo,162,5.10
47.245.40.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,161,5.10
47.245.37.41,2052,2052,false,NRT,Asia Pacific,Tokyo,75,5.10
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,5.09
47.91.18.207,2086,2086,false,NRT,Asia Pacific,Tokyo,74,5.09
47.245.37.41,2083,2083,true,NRT,Asia Pacific,Tokyo,116,5.09
47.91.16.198,80,80,false,NRT,Asia Pacific,Tokyo,79,5.09
8.222.187.4,2052,2052,false,CDG,Europe,Paris,178,5.09
47.245.54.98,2096,2096,true,NRT,Asia Pacific,Tokyo,146,5.09
47.243.162.49,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,5.09
47.245.37.98,8880,8880,false,NRT,Asia Pacific,Tokyo,80,5.09
8.219.112.75,2086,2086,false,SIN,Asia Pacific,Singapore,9,5.08
47.91.19.249,2082,2082,false,NRT,Asia Pacific,Tokyo,78,5.08
47.74.18.121,80,80,false,NRT,Asia Pacific,Tokyo,76,5.08
8.217.49.34,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,5.08
47.236.175.189,2053,2053,true,SIN,Asia Pacific,Singapore,77,5.08
47.245.113.117,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.08
8.219.241.189,443,443,true,SIN,Asia Pacific,Singapore,156,5.08
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,9,5.08
8.222.180.242,2095,2095,false,SIN,Asia Pacific,Singapore,21,5.08
47.245.54.58,2096,2096,true,NRT,Asia Pacific,Tokyo,234,5.08
47.236.7.246,2053,2053,true,CDG,Europe,Paris,250,5.08
8.218.105.223,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,5.08
8.219.240.141,8080,8080,false,SIN,Asia Pacific,Singapore,11,5.08
8.222.150.197,2087,2087,true,SIN,Asia Pacific,Singapore,98,5.08
8.219.99.8,2095,2095,false,SIN,Asia Pacific,Singapore,8,5.08
47.74.23.193,2082,2082,false,NRT,Asia Pacific,Tokyo,76,5.08
47.91.21.107,2052,2052,false,NRT,Asia Pacific,Tokyo,80,5.07
8.219.84.102,443,443,true,SIN,Asia Pacific,Singapore,178,5.07
8.222.129.32,80,80,false,SIN,Asia Pacific,Singapore,6,5.07
8.219.210.226,2087,2087,true,HKG,Asia Pacific,Hong Kong,197,5.06
47.91.25.66,2053,2053,true,NRT,Asia Pacific,Tokyo,82,5.06
47.245.42.162,2087,2087,true,NRT,Asia Pacific,Tokyo,158,5.06
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,79,5.06
47.245.41.169,8080,8080,false,NRT,Asia Pacific,Tokyo,71,5.06
8.219.77.91,8080,8080,false,SIN,Asia Pacific,Singapore,19,5.06
47.74.36.154,80,80,false,NRT,Asia Pacific,Tokyo,70,5.06
8.219.198.34,8443,8443,true,CDG,Europe,Paris,301,5.06
8.219.171.6,80,80,false,HKG,Asia Pacific,Hong Kong,52,5.05
47.74.54.33,2052,2052,false,NRT,Asia Pacific,Tokyo,71,5.05
