IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
151.145.68.104,2096,2096,true,NRT,Asia Pacific,Tokyo,140,8.68
138.3.223.50,2083,2083,true,NRT,Asia Pacific,Tokyo,99,8.68
151.145.71.40,8080,8080,false,NRT,Asia Pacific,Tokyo,70,8.67
150.230.221.219,2083,2083,true,NRT,Asia Pacific,Tokyo,134,8.66
168.138.200.155,8443,8443,true,NRT,Asia Pacific,Tokyo,73,8.66
158.101.149.81,8080,8080,false,NRT,Asia Pacific,Tokyo,74,8.65
138.3.216.67,2053,2053,true,NRT,Asia Pacific,Tokyo,97,8.64
141.147.189.242,2086,2086,false,NRT,Asia Pacific,Tokyo,70,8.63
168.138.200.159,2095,2095,false,NRT,Asia Pacific,Tokyo,69,8.63
150.230.216.117,2087,2087,true,NRT,Asia Pacific,Tokyo,144,8.62
150.230.216.117,2086,2086,false,NRT,Asia Pacific,Tokyo,76,8.62
132.145.126.21,2095,2095,false,NRT,Asia Pacific,Tokyo,75,8.62
138.3.223.70,2095,2095,false,NRT,Asia Pacific,Tokyo,72,8.62
158.101.154.70,2083,2083,true,NRT,Asia Pacific,Tokyo,85,8.61
150.230.222.185,8443,8443,true,NRT,Asia Pacific,Tokyo,138,8.61
168.138.202.169,2087,2087,true,NRT,Asia Pacific,Tokyo,86,8.61
152.70.106.185,2096,2096,true,NRT,Asia Pacific,Tokyo,212,8.61
150.230.193.89,2095,2095,false,NRT,Asia Pacific,Tokyo,70,8.60
150.230.101.13,8880,8880,false,NRT,Asia Pacific,Tokyo,77,8.59
141.147.191.211,8080,8080,false,NRT,Asia Pacific,Tokyo,68,8.59
158.101.155.115,2096,2096,true,NRT,Asia Pacific,Tokyo,81,8.59
150.230.208.113,2083,2083,true,NRT,Asia Pacific,Tokyo,159,8.59
138.2.29.250,2052,2052,false,NRT,Asia Pacific,Tokyo,76,8.59
152.70.106.185,8080,8080,false,NRT,Asia Pacific,Tokyo,70,8.58
168.138.206.109,2082,2082,false,NRT,Asia Pacific,Tokyo,103,8.57
141.147.168.159,8080,8080,false,NRT,Asia Pacific,Tokyo,74,8.57
150.230.207.53,8080,8080,false,NRT,Asia Pacific,Tokyo,77,8.57
138.2.31.68,8443,8443,true,HKG,Asia Pacific,Hong Kong,185,8.57
158.101.144.34,2086,2086,false,NRT,Asia Pacific,Tokyo,75,8.56
141.147.181.148,2052,2052,false,NRT,Asia Pacific,Tokyo,72,8.56
150.230.197.156,80,80,false,NRT,Asia Pacific,Tokyo,71,8.56
150.230.196.73,2052,2052,false,NRT,Asia Pacific,Tokyo,98,8.55
141.147.189.242,80,80,false,NRT,Asia Pacific,Tokyo,81,8.55
158.101.131.218,2083,2083,true,NRT,Asia Pacific,Tokyo,80,8.55
150.230.216.34,2053,2053,true,NRT,Asia Pacific,Tokyo,86,8.55
158.101.146.203,2083,2083,true,NRT,Asia Pacific,Tokyo,156,8.54
140.238.60.177,2083,2083,true,NRT,Asia Pacific,Tokyo,69,8.54
141.147.175.230,8443,8443,true,NRT,Asia Pacific,Tokyo,143,8.54
152.70.106.185,2087,2087,true,NRT,Asia Pacific,Tokyo,247,8.54
158.101.144.34,2087,2087,true,NRT,Asia Pacific,Tokyo,107,8.53
151.145.69.174,2096,2096,true,NRT,Asia Pacific,Tokyo,149,8.53
151.145.70.28,80,80,false,NRT,Asia Pacific,Tokyo,82,8.53
155.248.166.141,2083,2083,true,NRT,Asia Pacific,Tokyo,85,8.53
150.230.219.83,80,80,false,NRT,Asia Pacific,Tokyo,77,8.52
141.147.162.204,2096,2096,true,NRT,Asia Pacific,Tokyo,174,8.51
141.147.168.159,2052,2052,false,NRT,Asia Pacific,Tokyo,85,8.51
158.101.139.42,2095,2095,false,NRT,Asia Pacific,Tokyo,71,8.51
158.101.155.115,2053,2053,true,NRT,Asia Pacific,Tokyo,99,8.51
158.101.142.103,2096,2096,true,NRT,Asia Pacific,Tokyo,105,8.51
140.238.32.238,2096,0,true,NRT,Asia Pacific,Tokyo,73,8.51
152.70.99.187,2087,2087,true,NRT,Asia Pacific,Tokyo,73,8.50
138.2.31.68,2086,2086,false,HKG,Asia Pacific,Hong Kong,125,8.50
150.230.201.63,8443,8443,true,NRT,Asia Pacific,Tokyo,162,8.50
144.24.168.208,443,443,true,FRA,Europe,Frankfurt,206,8.50
158.101.144.34,8080,8080,false,NRT,Asia Pacific,Tokyo,71,8.49
158.101.149.81,80,80,false,NRT,Asia Pacific,Tokyo,77,8.49
155.248.165.169,2095,2095,false,NRT,Asia Pacific,Tokyo,89,8.49
138.3.211.101,2083,2083,true,NRT,Asia Pacific,Tokyo,70,8.49
151.145.68.166,2086,2086,false,NRT,Asia Pacific,Tokyo,80,8.49
158.101.203.80,443,443,true,FRA,Europe,Frankfurt,180,8.48
132.145.125.165,2095,2095,false,NRT,Asia Pacific,Tokyo,81,8.47
141.147.160.86,2053,2053,true,NRT,Asia Pacific,Tokyo,213,8.47
152.70.106.21,2052,2052,false,NRT,Asia Pacific,Tokyo,71,8.47
151.145.68.166,2083,2083,true,NRT,Asia Pacific,Tokyo,99,8.46
158.101.139.42,8080,8080,false,NRT,Asia Pacific,Tokyo,74,8.46
138.2.29.102,80,80,false,NRT,Asia Pacific,Tokyo,74,8.46
138.2.20.230,2095,2095,false,NRT,Asia Pacific,Tokyo,80,8.46
138.3.214.43,2095,2095,false,NRT,Asia Pacific,Tokyo,68,8.46
141.147.183.96,2083,2083,true,NRT,Asia Pacific,Tokyo,166,8.45
151.145.74.56,2053,2053,true,NRT,Asia Pacific,Tokyo,82,8.45
141.147.165.179,2086,2086,false,NRT,Asia Pacific,Tokyo,73,8.45
138.2.13.200,2082,2082,false,NRT,Asia Pacific,Tokyo,71,8.44
138.3.223.50,2086,2086,false,NRT,Asia Pacific,Tokyo,69,8.44
158.101.131.218,2052,2052,false,NRT,Asia Pacific,Tokyo,70,8.43
141.147.166.95,8080,8080,false,NRT,Asia Pacific,Tokyo,86,8.43
132.145.123.143,2087,2087,true,NRT,Asia Pacific,Tokyo,70,8.43
150.230.202.132,2082,2082,false,NRT,Asia Pacific,Tokyo,78,8.42
132.145.127.21,2083,2083,true,NRT,Asia Pacific,Tokyo,75,8.42
150.230.221.219,8080,8080,false,NRT,Asia Pacific,Tokyo,71,8.42
155.248.166.141,2096,2096,true,NRT,Asia Pacific,Tokyo,79,8.42
150.230.193.89,2087,2087,true,NRT,Asia Pacific,Tokyo,109,8.42
158.101.133.129,2096,2096,true,NRT,Asia Pacific,Tokyo,74,8.41
158.101.217.180,443,443,true,FRA,Europe,Frankfurt,194,8.39
151.145.70.28,8080,8080,false,NRT,Asia Pacific,Tokyo,68,8.39
138.3.214.43,2083,2083,true,NRT,Asia Pacific,Tokyo,77,8.38
158.101.146.165,2096,2096,true,NRT,Asia Pacific,Tokyo,140,8.37
155.248.162.160,2083,2083,true,NRT,Asia Pacific,Tokyo,85,8.36
155.248.166.39,8080,8080,false,NRT,Asia Pacific,Tokyo,70,8.36
150.230.99.173,8880,8880,false,NRT,Asia Pacific,Tokyo,69,8.36
168.138.207.64,8080,8080,false,NRT,Asia Pacific,Tokyo,96,8.35
150.230.221.114,2083,2083,true,NRT,Asia Pacific,Tokyo,161,8.35
138.2.29.250,8080,8080,false,NRT,Asia Pacific,Tokyo,75,8.35
150.230.212.87,2095,2095,false,NRT,Asia Pacific,Tokyo,69,8.34
141.147.191.132,2086,2086,false,NRT,Asia Pacific,Tokyo,75,8.34
132.145.123.159,2052,2052,false,NRT,Asia Pacific,Tokyo,70,8.32
150.230.205.56,80,80,false,NRT,Asia Pacific,Tokyo,71,8.30
150.230.192.173,80,80,false,NRT,Asia Pacific,Tokyo,75,8.30
152.67.130.221,443,443,true,AMS,Europe,Amsterdam,209,8.30
152.70.106.195,2086,2086,false,NRT,Asia Pacific,Tokyo,71,8.30
143.47.251.155,443,443,true,FRA,Europe,Frankfurt,190,8.29
150.230.221.114,8880,8880,false,NRT,Asia Pacific,Tokyo,77,8.28
141.147.179.64,8880,8880,false,NRT,Asia Pacific,Tokyo,71,8.28
141.147.162.204,2083,2083,true,NRT,Asia Pacific,Tokyo,145,8.28
150.230.106.21,8080,8080,false,NRT,Asia Pacific,Tokyo,72,8.28
158.101.144.189,2082,2082,false,NRT,Asia Pacific,Tokyo,71,8.27
141.147.185.149,8443,8443,true,NRT,Asia Pacific,Tokyo,77,8.27
158.101.133.129,2095,2095,false,NRT,Asia Pacific,Tokyo,72,8.27
138.3.211.101,8080,8080,false,NRT,Asia Pacific,Tokyo,75,8.27
144.21.56.187,443,443,true,AMS,Europe,Amsterdam,180,8.27
138.3.222.204,8880,8880,false,NRT,Asia Pacific,Tokyo,77,8.26
168.138.206.68,2052,2052,false,NRT,Asia Pacific,Tokyo,68,8.26
84.235.163.88,443,443,true,FRA,Europe,Frankfurt,189,8.26
151.145.74.56,80,80,false,NRT,Asia Pacific,Tokyo,72,8.25
141.147.164.54,2086,2086,false,NRT,Asia Pacific,Tokyo,76,8.25
152.70.103.145,80,80,false,NRT,Asia Pacific,Tokyo,70,8.24
130.61.109.6,2053,443,true,FRA,Europe,Frankfurt,195,8.23
168.138.202.145,2087,2087,true,NRT,Asia Pacific,Tokyo,74,8.23
168.138.200.155,2095,2095,false,NRT,Asia Pacific,Tokyo,73,8.22
150.230.221.219,2052,2052,false,NRT,Asia Pacific,Tokyo,77,8.22
155.248.162.160,2082,2082,false,NRT,Asia Pacific,Tokyo,77,8.22
138.3.210.114,2082,2082,false,NRT,Asia Pacific,Tokyo,70,8.20
155.248.162.160,2096,2096,true,NRT,Asia Pacific,Tokyo,191,8.20
158.101.133.129,2052,2052,false,NRT,Asia Pacific,Tokyo,74,8.20
152.70.99.187,8080,8080,false,NRT,Asia Pacific,Tokyo,69,8.19
141.147.179.64,2082,2082,false,NRT,Asia Pacific,Tokyo,71,8.19
150.230.108.135,2052,2052,false,NRT,Asia Pacific,Tokyo,74,8.19
138.2.20.48,8080,8080,false,NRT,Asia Pacific,Tokyo,71,8.18
132.145.127.21,8080,8080,false,NRT,Asia Pacific,Tokyo,74,8.17
141.147.191.211,2096,2096,true,NRT,Asia Pacific,Tokyo,77,8.17
132.145.125.165,80,80,false,NRT,Asia Pacific,Tokyo,71,8.17
141.147.165.179,2053,2053,true,NRT,Asia Pacific,Tokyo,128,8.16
84.235.164.189,443,443,true,FRA,Europe,Frankfurt,172,8.15
151.145.71.40,80,80,false,NRT,Asia Pacific,Tokyo,70,8.15
158.101.149.122,2083,2083,true,NRT,Asia Pacific,Tokyo,68,8.15
150.230.202.232,2086,2086,false,NRT,Asia Pacific,Tokyo,78,8.14
158.101.206.70,2053,443,true,AMS,Europe,Amsterdam,180,8.14
141.147.164.54,80,80,false,NRT,Asia Pacific,Tokyo,70,8.14
152.70.107.26,2096,2096,true,NRT,Asia Pacific,Tokyo,202,8.13
132.145.127.51,2096,2096,true,NRT,Asia Pacific,Tokyo,72,8.13
138.3.216.67,2082,2082,false,NRT,Asia Pacific,Tokyo,67,8.12
138.3.218.160,2053,2053,true,NRT,Asia Pacific,Tokyo,94,8.11
138.3.220.4,2096,2096,true,NRT,Asia Pacific,Tokyo,91,8.10
150.230.208.113,80,80,false,NRT,Asia Pacific,Tokyo,83,8.10
130.162.47.91,443,443,true,FRA,Europe,Frankfurt,282,8.10
158.101.146.165,2086,2086,false,NRT,Asia Pacific,Tokyo,67,8.09
141.147.167.40,8880,8880,false,NRT,Asia Pacific,Tokyo,73,8.09
141.147.165.179,2082,2082,false,NRT,Asia Pacific,Tokyo,79,8.08
151.145.71.127,2053,2053,true,NRT,Asia Pacific,Tokyo,89,8.08
152.70.106.13,2086,2086,false,NRT,Asia Pacific,Tokyo,70,8.07
158.101.159.181,8080,8080,false,NRT,Asia Pacific,Tokyo,69,8.07
155.248.166.141,2086,2086,false,NRT,Asia Pacific,Tokyo,70,8.07
141.147.167.40,2086,2086,false,NRT,Asia Pacific,Tokyo,78,8.07
141.147.160.221,8080,8080,false,NRT,Asia Pacific,Tokyo,78,8.07
141.147.168.159,8443,8443,true,NRT,Asia Pacific,Tokyo,118,8.06
158.101.147.4,8880,8880,false,NRT,Asia Pacific,Tokyo,81,8.04
152.70.104.69,2083,2083,true,NRT,Asia Pacific,Tokyo,101,8.03
158.101.140.154,2095,2095,false,NRT,Asia Pacific,Tokyo,71,8.03
152.70.106.185,2083,2083,true,NRT,Asia Pacific,Tokyo,173,8.02
150.230.207.53,2082,2082,false,NRT,Asia Pacific,Tokyo,71,8.02
150.230.219.83,8880,8880,false,NRT,Asia Pacific,Tokyo,71,8.02
150.230.109.138,8080,8080,false,NRT,Asia Pacific,Tokyo,79,8.01
138.2.13.200,2087,2087,true,NRT,Asia Pacific,Tokyo,89,8.01
141.147.181.148,8880,8880,false,NRT,Asia Pacific,Tokyo,84,8.00
138.2.18.11,2096,2096,true,NRT,Asia Pacific,Tokyo,71,7.99
150.230.107.197,2052,2052,false,NRT,Asia Pacific,Tokyo,74,7.99
158.101.133.129,2087,2087,true,NRT,Asia Pacific,Tokyo,83,7.98
150.230.109.138,2095,2095,false,NRT,Asia Pacific,Tokyo,88,7.98
143.47.240.85,443,443,true,FRA,Europe,Frankfurt,182,7.97
143.47.245.116,443,443,true,FRA,Europe,Frankfurt,208,7.97
150.230.201.63,2083,2083,true,NRT,Asia Pacific,Tokyo,115,7.97
138.2.19.122,2082,2082,false,NRT,Asia Pacific,Tokyo,71,7.97
141.147.175.230,2053,2053,true,NRT,Asia Pacific,Tokyo,107,7.97
141.147.166.95,2096,2096,true,NRT,Asia Pacific,Tokyo,192,7.97
89.168.119.105,443,443,true,FRA,Europe,Frankfurt,235,7.96
150.230.219.168,2095,2095,false,NRT,Asia Pacific,Tokyo,77,7.96
141.147.160.221,2095,2095,false,NRT,Asia Pacific,Tokyo,71,7.96
168.138.206.109,2087,2087,true,NRT,Asia Pacific,Tokyo,70,7.95
129.159.241.201,443,443,true,FRA,Europe,Frankfurt,182,7.95
150.230.105.228,8080,8080,false,HKG,Asia Pacific,Hong Kong,124,7.95
150.230.213.95,80,80,false,NRT,Asia Pacific,Tokyo,93,7.95
141.147.178.115,2096,2096,true,NRT,Asia Pacific,Tokyo,156,7.94
158.101.143.49,80,80,false,NRT,Asia Pacific,Tokyo,75,7.94
150.230.98.39,8080,8080,false,NRT,Asia Pacific,Tokyo,69,7.93
158.101.203.114,443,443,true,FRA,Europe,Frankfurt,189,7.93
138.3.208.9,2096,2096,true,NRT,Asia Pacific,Tokyo,164,7.93
158.101.144.189,8443,8443,true,NRT,Asia Pacific,Tokyo,159,7.92
158.101.146.165,8443,8443,true,NRT,Asia Pacific,Tokyo,142,7.91
151.145.68.104,8080,8080,false,NRT,Asia Pacific,Tokyo,74,7.91
158.101.136.239,2083,2083,true,NRT,Asia Pacific,Tokyo,196,7.91
150.230.219.83,2095,2095,false,NRT,Asia Pacific,Tokyo,80,7.91
138.3.210.114,2083,2083,true,NRT,Asia Pacific,Tokyo,93,7.91
158.101.137.74,2083,2083,true,NRT,Asia Pacific,Tokyo,112,7.90
158.101.139.42,80,80,false,NRT,Asia Pacific,Tokyo,74,7.90
150.230.201.39,2087,2087,true,NRT,Asia Pacific,Tokyo,121,7.89
132.145.123.143,8080,8080,false,NRT,Asia Pacific,Tokyo,68,7.89
150.230.105.53,8080,8080,false,NRT,Asia Pacific,Tokyo,71,7.89
158.101.158.251,2095,2095,false,NRT,Asia Pacific,Tokyo,70,7.89
150.230.202.132,2096,2096,true,NRT,Asia Pacific,Tokyo,125,7.88
138.2.10.251,8443,8443,true,NRT,Asia Pacific,Tokyo,95,7.88
158.101.150.74,2087,2087,true,NRT,Asia Pacific,Tokyo,132,7.87
150.230.107.94,8880,8880,false,NRT,Asia Pacific,Tokyo,75,7.86
132.145.123.159,8880,8880,false,NRT,Asia Pacific,Tokyo,72,7.85
140.238.53.190,2096,2096,true,NRT,Asia Pacific,Tokyo,69,7.85
138.3.223.50,8080,8080,false,NRT,Asia Pacific,Tokyo,73,7.84
158.101.159.181,2053,2053,true,NRT,Asia Pacific,Tokyo,109,7.84
158.101.140.154,2096,2096,true,NRT,Asia Pacific,Tokyo,82,7.84
141.147.164.54,2095,2095,false,NRT,Asia Pacific,Tokyo,132,7.81
152.70.106.13,2052,2052,false,NRT,Asia Pacific,Tokyo,75,7.80
158.101.131.218,2082,2082,false,NRT,Asia Pacific,Tokyo,76,7.79
155.248.168.251,2082,2082,false,NRT,Asia Pacific,Tokyo,74,7.79
141.147.17.28,443,443,true,AMS,Europe,Amsterdam,249,7.78
141.147.179.64,2087,2087,true,NRT,Asia Pacific,Tokyo,160,7.78
141.147.175.230,8880,8880,false,NRT,Asia Pacific,Tokyo,76,7.77
141.147.179.64,8080,8080,false,NRT,Asia Pacific,Tokyo,84,7.77
138.3.212.226,2082,2082,false,NRT,Asia Pacific,Tokyo,75,7.76
138.3.222.204,2052,2052,false,NRT,Asia Pacific,Tokyo,72,7.75
158.101.216.48,443,443,true,FRA,Europe,Frankfurt,207,7.74
152.70.104.69,80,80,false,NRT,Asia Pacific,Tokyo,74,7.73
158.101.149.122,8443,8443,true,NRT,Asia Pacific,Tokyo,177,7.72
129.153.119.97,443,443,true,LAX,North America,Los Angeles,206,7.72
138.3.223.50,8443,8443,true,NRT,Asia Pacific,Tokyo,82,7.71
150.230.99.173,8080,8080,false,NRT,Asia Pacific,Tokyo,77,7.71
141.147.165.179,8080,8080,false,NRT,Asia Pacific,Tokyo,73,7.70
150.230.204.117,2083,2083,true,NRT,Asia Pacific,Tokyo,96,7.69
150.230.201.162,2052,2052,false,NRT,Asia Pacific,Tokyo,70,7.69
158.101.140.154,8443,8443,true,NRT,Asia Pacific,Tokyo,102,7.69
152.70.111.251,2095,2095,false,NRT,Asia Pacific,Tokyo,69,7.68
151.145.65.203,2095,2095,false,NRT,Asia Pacific,Tokyo,73,7.68
150.230.219.168,2096,2096,true,NRT,Asia Pacific,Tokyo,117,7.67
151.145.65.203,2053,2053,true,NRT,Asia Pacific,Tokyo,71,7.67
150.230.107.94,2082,2082,false,NRT,Asia Pacific,Tokyo,83,7.66
150.230.216.117,2083,2083,true,NRT,Asia Pacific,Tokyo,125,7.66
150.230.104.197,2086,2086,false,NRT,Asia Pacific,Tokyo,67,7.66
150.230.208.83,8443,8443,true,NRT,Asia Pacific,Tokyo,147,7.65
150.230.201.162,2095,2095,false,NRT,Asia Pacific,Tokyo,75,7.64
141.147.169.131,80,80,false,NRT,Asia Pacific,Tokyo,69,7.64
141.147.166.189,80,80,false,NRT,Asia Pacific,Tokyo,80,7.63
150.230.216.34,8443,8443,true,NRT,Asia Pacific,Tokyo,121,7.62
158.101.149.122,2096,2096,true,NRT,Asia Pacific,Tokyo,177,7.62
150.230.201.39,2086,2086,false,NRT,Asia Pacific,Tokyo,71,7.61
158.101.146.165,2087,2087,true,NRT,Asia Pacific,Tokyo,84,7.61
140.238.63.187,443,443,true,NRT,Asia Pacific,Tokyo,69,7.61
141.147.160.86,2087,2087,true,NRT,Asia Pacific,Tokyo,167,7.61
138.2.31.68,2083,2083,true,HKG,Asia Pacific,Hong Kong,132,7.59
150.230.217.63,8880,8880,false,NRT,Asia Pacific,Tokyo,69,7.59
158.101.136.239,2096,2096,true,NRT,Asia Pacific,Tokyo,209,7.58
140.238.36.248,2087,2087,true,NRT,Asia Pacific,Tokyo,70,7.58
158.101.146.160,2087,2087,true,NRT,Asia Pacific,Tokyo,108,7.58
158.101.155.115,8443,8443,true,NRT,Asia Pacific,Tokyo,69,7.58
158.101.206.70,8443,443,true,AMS,Europe,Amsterdam,237,7.57
141.147.166.189,2082,2082,false,NRT,Asia Pacific,Tokyo,121,7.56
150.230.214.218,2083,2083,true,NRT,Asia Pacific,Tokyo,142,7.55
141.147.179.64,8443,8443,true,NRT,Asia Pacific,Tokyo,87,7.54
141.147.169.195,2086,2086,false,NRT,Asia Pacific,Tokyo,71,7.54
150.230.212.213,8080,8080,false,NRT,Asia Pacific,Tokyo,72,7.53
158.101.143.49,8080,8080,false,NRT,Asia Pacific,Tokyo,70,7.52
141.147.167.40,2082,2082,false,NRT,Asia Pacific,Tokyo,71,7.52
158.101.150.126,8080,8080,false,NRT,Asia Pacific,Tokyo,70,7.52
158.101.131.218,2082,2082,false,NRT,Asia Pacific,Tokyo,69,7.52
150.230.220.232,2087,2087,true,NRT,Asia Pacific,Tokyo,163,7.51
155.248.166.141,80,80,false,NRT,Asia Pacific,Tokyo,74,7.51
150.230.101.125,80,80,false,NRT,Asia Pacific,Tokyo,70,7.51
150.230.101.125,8080,8080,false,NRT,Asia Pacific,Tokyo,71,7.50
152.67.142.70,443,443,true,FRA,Europe,Frankfurt,194,7.50
150.230.192.173,8443,8443,true,NRT,Asia Pacific,Tokyo,98,7.49
158.101.159.212,8443,8443,true,NRT,Asia Pacific,Tokyo,158,7.49
152.70.111.251,2053,2053,true,NRT,Asia Pacific,Tokyo,84,7.49
158.101.137.96,8443,8443,true,NRT,Asia Pacific,Tokyo,72,7.48
138.3.216.67,8443,8443,true,NRT,Asia Pacific,Tokyo,128,7.47
141.147.181.242,2083,2083,true,NRT,Asia Pacific,Tokyo,74,7.46
141.147.174.190,8443,8443,true,NRT,Asia Pacific,Tokyo,73,7.46
150.230.202.232,2096,2096,true,NRT,Asia Pacific,Tokyo,78,7.46
152.70.102.124,2052,2052,false,HKG,Asia Pacific,Hong Kong,127,7.44
158.101.146.160,2053,2053,true,NRT,Asia Pacific,Tokyo,161,7.44
168.138.200.159,2083,2083,true,NRT,Asia Pacific,Tokyo,76,7.43
141.147.174.7,80,80,false,NRT,Asia Pacific,Tokyo,76,7.42
138.3.212.144,2095,2095,false,NRT,Asia Pacific,Tokyo,74,7.42
150.230.212.9,8080,8080,false,NRT,Asia Pacific,Tokyo,79,7.41
150.136.241.40,8443,443,true,IAD,North America,Ashburn,387,7.41
164.152.26.70,2052,443,true,ORD,North America,Chicago,251,7.41
158.101.142.103,2087,2087,true,NRT,Asia Pacific,Tokyo,127,7.40
151.145.70.28,2087,2087,true,NRT,Asia Pacific,Tokyo,96,7.40
150.230.216.117,2095,2095,false,NRT,Asia Pacific,Tokyo,73,7.39
138.3.212.162,2052,2052,false,NRT,Asia Pacific,Tokyo,79,7.39
151.145.65.8,2086,2086,false,NRT,Asia Pacific,Tokyo,73,7.38
138.2.31.68,2053,2053,true,HKG,Asia Pacific,Hong Kong,163,7.37
158.101.158.238,8443,8443,true,NRT,Asia Pacific,Tokyo,110,7.37
164.152.17.14,443,443,true,ORD,North America,Chicago,221,7.36
158.101.158.251,2083,2083,true,NRT,Asia Pacific,Tokyo,84,7.36
141.147.186.210,2096,2096,true,NRT,Asia Pacific,Tokyo,74,7.35
141.147.165.179,2087,2087,true,NRT,Asia Pacific,Tokyo,134,7.34
158.101.142.103,2096,2096,true,NRT,Asia Pacific,Tokyo,104,7.34
168.138.206.236,2083,2083,true,NRT,Asia Pacific,Tokyo,78,7.33
132.145.126.204,2083,2083,true,NRT,Asia Pacific,Tokyo,103,7.32
158.101.137.96,2096,2096,true,NRT,Asia Pacific,Tokyo,107,7.32
168.138.206.109,8443,8443,true,NRT,Asia Pacific,Tokyo,72,7.31
140.238.51.89,2096,2096,true,NRT,Asia Pacific,Tokyo,71,7.31
129.150.62.109,443,443,true,SIN,Asia Pacific,Singapore,81,7.31
138.2.12.32,80,80,false,NRT,Asia Pacific,Tokyo,68,7.30
168.138.205.38,8080,8080,false,NRT,Asia Pacific,Tokyo,71,7.30
158.101.143.49,2096,2096,true,NRT,Asia Pacific,Tokyo,75,7.29
150.230.212.213,2086,2086,false,NRT,Asia Pacific,Tokyo,70,7.29
155.248.160.116,2087,2087,true,NRT,Asia Pacific,Tokyo,75,7.29
141.147.182.70,2087,2087,true,NRT,Asia Pacific,Tokyo,90,7.29
150.230.212.213,80,80,false,NRT,Asia Pacific,Tokyo,74,7.28
158.101.140.255,2082,2082,false,NRT,Asia Pacific,Tokyo,70,7.28
141.147.162.204,2087,2087,true,NRT,Asia Pacific,Tokyo,127,7.28
150.230.205.56,2096,2096,true,NRT,Asia Pacific,Tokyo,126,7.28
158.101.142.103,2087,2087,true,NRT,Asia Pacific,Tokyo,115,7.27
141.147.169.195,2096,2096,true,NRT,Asia Pacific,Tokyo,133,7.27
168.138.205.195,2053,2053,true,NRT,Asia Pacific,Tokyo,79,7.27
158.101.149.122,2053,2053,true,NRT,Asia Pacific,Tokyo,132,7.26
150.230.200.210,8880,8880,false,NRT,Asia Pacific,Tokyo,82,7.26
138.3.222.204,2096,2096,true,NRT,Asia Pacific,Tokyo,69,7.25
141.147.164.153,2083,2083,true,NRT,Asia Pacific,Tokyo,75,7.25
150.230.106.21,80,80,false,NRT,Asia Pacific,Tokyo,76,7.25
138.2.12.32,2086,2086,false,NRT,Asia Pacific,Tokyo,75,7.23
168.138.207.64,2053,2053,true,NRT,Asia Pacific,Tokyo,76,7.23
141.147.181.148,2087,2087,true,NRT,Asia Pacific,Tokyo,221,7.23
158.101.221.27,443,443,true,FRA,Europe,Frankfurt,216,7.23
150.230.212.87,2096,2096,true,NRT,Asia Pacific,Tokyo,191,7.22
155.248.160.83,8080,8080,false,NRT,Asia Pacific,Tokyo,71,7.22
155.248.166.39,8443,8443,true,NRT,Asia Pacific,Tokyo,120,7.22
158.101.144.189,80,80,false,NRT,Asia Pacific,Tokyo,69,7.22
158.101.147.4,8443,8443,true,NRT,Asia Pacific,Tokyo,104,7.20
141.147.178.115,8080,8080,false,NRT,Asia Pacific,Tokyo,87,7.20
192.18.145.19,2096,443,true,YYZ,North America,Toronto,223,7.18
150.230.196.73,2082,2082,false,NRT,Asia Pacific,Tokyo,71,7.17
141.147.191.132,2095,2095,false,NRT,Asia Pacific,Tokyo,75,7.17
138.2.31.68,2096,2096,true,HKG,Asia Pacific,Hong Kong,188,7.17
168.138.202.169,2053,2053,true,NRT,Asia Pacific,Tokyo,72,7.17
152.70.102.124,2082,2082,false,HKG,Asia Pacific,Hong Kong,129,7.17
141.147.168.13,2086,2086,false,NRT,Asia Pacific,Tokyo,69,7.16
141.147.160.221,2052,2052,false,NRT,Asia Pacific,Tokyo,74,7.15
150.230.202.132,2083,2083,true,NRT,Asia Pacific,Tokyo,76,7.15
141.147.186.210,2095,2095,false,NRT,Asia Pacific,Tokyo,69,7.14
158.101.131.218,8080,8080,false,NRT,Asia Pacific,Tokyo,71,7.14
150.230.192.173,2083,2083,true,NRT,Asia Pacific,Tokyo,170,7.14
168.138.205.38,2053,2053,true,NRT,Asia Pacific,Tokyo,71,7.14
130.61.109.6,2096,443,true,FRA,Europe,Frankfurt,169,7.14
155.248.165.169,2083,2083,true,NRT,Asia Pacific,Tokyo,102,7.13
129.159.197.121,443,443,true,FRA,Europe,Frankfurt,191,7.12
150.230.202.232,8080,8080,false,NRT,Asia Pacific,Tokyo,73,7.12
138.3.223.70,2087,2087,true,NRT,Asia Pacific,Tokyo,89,7.11
150.230.104.197,2052,2052,false,NRT,Asia Pacific,Tokyo,79,7.11
155.248.167.70,8880,8880,false,NRT,Asia Pacific,Tokyo,75,7.11
158.101.149.81,2083,2083,true,NRT,Asia Pacific,Tokyo,135,7.11
141.147.167.44,2083,2083,true,NRT,Asia Pacific,Tokyo,88,7.11
158.101.158.251,2087,2087,true,NRT,Asia Pacific,Tokyo,84,7.10
150.230.208.83,8880,8880,false,NRT,Asia Pacific,Tokyo,83,7.09
155.248.166.141,2082,2082,false,NRT,Asia Pacific,Tokyo,88,7.09
150.230.200.210,2053,2053,true,NRT,Asia Pacific,Tokyo,120,7.08
144.24.173.250,2096,443,true,FRA,Europe,Frankfurt,175,7.07
